wine_id,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,p_h,sulphates,alcohol,quality,region
1586,72,0.39,0.44,26,0.066,22,48,0.99494,33,0.84,115,5.37,USA
1587,75,0.31,0.41,24,0.065,34,60,0.99492,334,0.85,114,5.8500000000000005,USA
1588,58,0.61,0.11,18,0.066,18,28,0.99483,355,0.66,109,5.65,Spain
1589,72,0.66,0.33,25,0.068,34,102,0.99414,327,0.78,128,6.55,Spain
1590,66,0.725,0.2,78,0.073,29,79,0.9977,329,0.54,92,5.09,Italy
1591,63,0.55,0.15,18,0.077,26,35,0.99314,332,0.82,116,6.86,France
1592,54,0.74,0.09,17,0.089,16,26,0.99402,367,0.56,116,5.45,Italy
1593,63,0.51,0.13,23,0.076,29,40,0.99574,342,0.75,11,6.0200000000000005,USA
1594,68,0.62,0.08,19,0.068,28,38,0.99651,342,0.82,95,6.39,Australia
1595,62,0.6,0.08,2,0.09,32,44,0.9949,345,0.58,105,5.37,Spain
1596,59,0.55,0.1,22,0.062,39,51,0.99512,352,0.76,112,6.2,Spain
1597,63,0.51,0.13,23,0.076,29,40,0.99574,342,0.75,11,5.6000000000000005,Italy
1598,59,0.645,0.12,2,0.075,32,44,0.99547,357,0.71,102,4.7700000000000005,Australia
1599,6,0.31,0.47,36,0.067,18,42,0.99549,339,0.66,11,6.71,Spain
